Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
300	-15720.2	-15704.4	-15.8684	0.0750466	0.0851231	0.113381	0.0982324	0.102393	0.101273	0.0622132	0.0992103	0.0799759	0.076385	0.108345	0.097174	0.0516624	0.118713	0.121806	0.105399	0.149929	0.0744371	0.137895	0.158681	0.077015	0.0971966	0.106882	0.0524704	0.0203528	0.0309738	0.0203736	0.0400087	0.032226	0.0293353	0.0527248	0.0306488	0.0139427	0.0847275	0.0510087	0.0317599	0.0323942	0.0261051	0.0362489	0.0207714	0.0142297	0.0536409	0.0327797	3.00509
310	-15723.1	-15706.9	-16.2257	0.0700942	0.0655946	0.111699	0.103128	0.104315	0.099317	0.0784145	0.0899792	0.0783655	0.0881521	0.138937	0.10689	0.0759568	0.121065	0.115634	0.122665	0.146294	0.0682951	0.133402	0.155905	0.073927	0.0971966	0.0987088	0.0278493	0.0215009	0.0249202	0.0254226	0.0488266	0.0278456	0.0183869	0.0473885	0.0249081	0.0297116	0.076499	0.0400781	0.0382967	0.0435017	0.0294573	0.0275544	0.0318253	0.0245505	0.0658596	0.0225014	3.04082
320	-15723.4	-15707.1	-16.3848	0.0694218	0.0709913	0.0966748	0.109079	0.0889097	0.120015	0.0850655	0.102746	0.0991426	0.0642077	0.142125	0.0801473	0.0617976	0.117926	0.118985	0.126014	0.11887	0.0930771	0.123767	0.17559	0.0736232	0.0955819	0.0994349	0.046712	0.0175186	0.0287356	0.0133742	0.0460835	0.0313694	0.0223335	0.0523053	0.0339448	0.0286258	0.0881127	0.050091	0.0471467	0.0357372	0.0282304	0.0349299	0.0135164	0.0141277	0.0641006	0.02655	3.05674
330	-15725.1	-15708.5	-16.599	0.057205	0.0766664	0.0821021	0.108963	0.0999617	0.099054	0.0834937	0.100386	0.0949086	0.0682192	0.135731	0.0968893	0.0561964	0.120973	0.118985	0.126014	0.155876	0.0990542	0.118161	0.150278	0.0821783	0.108024	0.105181	0.0441005	0.0270902	0.0195571	0.0230457	0.0531395	0.0301667	0.0258273	0.0515375	0.0330138	0.025411	0.0872926	0.0627996	0.0339349	0.0383997	0.0184429	0.0298051	0.0144318	0.0220109	0.0683199	0.0253246	3.07815
340	-15719.6	-15703.1	-16.4765	0.0690102	0.0862963	0.105912	0.107471	0.0872719	0.099054	0.0705712	0.0882991	0.0749742	0.0742384	0.150314	0.11195	0.0620065	0.108547	0.122646	0.110453	0.140733	0.0897178	0.126056	0.170873	0.0912689	0.114502	0.100063	0.0479623	0.0229113	0.0220209	0.0134987	0.0441032	0.0242932	0.0180937	0.0654805	0.0372088	0.0173478	0.0671685	0.047599	0.0417792	0.0413046	0.0216751	0.0390079	0.0236679	0.0133674	0.0695829	0.0256059	3.06591
350	-15724.8	-15709.5	-15.2584	0.0656755	0.0855751	0.111484	0.105149	0.0837523	0.110081	0.0620383	0.0915535	0.0759959	0.060823	0.118589	0.0954733	0.0428971	0.105483	0.13202	0.105995	0.131966	0.0782515	0.131401	0.141404	0.0882875	0.0907483	0.0966231	0.0514692	0.0114054	0.0256396	0.0152914	0.0399234	0.0315067	0.0202549	0.0550849	0.0352795	0.0283083	0.0928274	0.0380713	0.0437358	0.0528457	0.0172742	0.0259824	0.0343994	0.0195355	0.0655222	0.0284748	2.9441
360	-15726.5	-15710.9	-15.6087	0.0653158	0.0848457	0.109633	0.0909436	0.0815097	0.112142	0.0712947	0.0900944	0.0829768	0.0847083	0.114791	0.0894502	0.041221	0.119898	0.124001	0.116463	0.140188	0.0806366	0.109604	0.207191	0.0867718	0.082224	0.0749307	0.0431441	0.0120952	0.0255904	0.0200716	0.0537866	0.0398366	0.028486	0.0550849	0.0239922	0.0198523	0.0731853	0.0437638	0.0402007	0.0431019	0.0167067	0.0338163	0.0375208	0.0176886	0.0634621	0.0269	2.97912
370	-15728.2	-15712.6	-15.5704	0.0701354	0.0632221	0.10653	0.137876	0.113582	0.105763	0.0746131	0.0957134	0.0732437	0.0772985	0.125907	0.0864387	0.0409394	0.100905	0.11912	0.108772	0.146361	0.0805275	0.105618	0.154828	0.0908897	0.0993999	0.0850385	0.0418579	0.0104065	0.0172593	0.0140269	0.0307106	0.0313961	0.0373095	0.0585136	0.0336776	0.0228661	0.0675912	0.057111	0.056985	0.0363966	0.017729	0.0431822	0.0201992	0.011087	0.0773337	0.0269309	2.97529
380	-15727.8	-15710.7	-17.0708	0.0640267	0.073029	0.106907	0.125283	0.0879576	0.118855	0.0672635	0.0957134	0.0955358	0.0676716	0.153407	0.0899206	0.0623524	0.113179	0.14525	0.107621	0.153453	0.0806692	0.111871	0.165558	0.0922869	0.113459	0.0900778	0.0504513	0.0176595	0.0362989	0.0103995	0.0374617	0.0237269	0.0482827	0.0429729	0.0376202	0.0377958	0.0758265	0.0632952	0.0508594	0.0267873	0.0202389	0.0353652	0.0231154	0.0122111	0.0493779	0.0442401	3.12533
390	-15737.1	-15720.7	-16.4247	0.0795888	0.0731748	0.133923	0.135011	0.0867522	0.110644	0.0812423	0.0982093	0.0864234	0.0671896	0.112537	0.104575	0.0848692	0.106781	0.12616	0.108452	0.131596	0.0588938	0.0895477	0.167785	0.071328	0.0951007	0.112996	0.0496598	0.0179993	0.0289529	0.0151498	0.0491198	0.0116957	0.0281682	0.057109	0.0289791	0.0531345	0.0730552	0.0443797	0.0447848	0.0258049	0.0233837	0.0393613	0.0297898	0.0108288	0.0618565	0.0447279	3.06072
