Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
230	-13160.9	-13113.7	-47.1662	0.306554	0.230614	0.254083	0.127991	0.196371	0.206155	0.0887495	0.334878	0.290337	0.344492	0.127809	0.266973	0.0523515	0.19531	0.447362	0.12316	0.147788	0.204038	0.129699	0.124398	0.154242	0.143756	0.160266	0.223508	0.0676779	0.386032	0.175267	0.0463034	0.115043	0.00155008	0.0193856	0.0454867	0.0500354	0.0400387	0.184191	0.0397327	0.0644836	0.0503701	0.0448377	0.152492	0.0497562	0.0521748	0.218009	0.114494	0.0420541	0.267093	0.053583	0.0137462	0.577256	0.0462685	0.00584199	0.109602	0.606647	3.27791	0.35242	0.344781	0.0846106	0.218188	6.49169
240	-13158.5	-13114.4	-44.1228	0.306554	0.213849	0.273764	0.146541	0.230364	0.220596	0.0760945	0.282943	0.21106	0.33448	0.0793598	0.187611	0.0289436	0.212409	0.38595	0.0903592	0.190811	0.204038	0.190075	0.124848	0.0927905	0.166023	0.140366	0.22535	0.0698889	0.268694	0.102448	0.0626727	0.0876421	0.00405086	0.0189979	0.0632757	0.0891601	0.062161	0.223189	0.059874	0.051082	0.0778718	0.025181	0.191719	0.0295908	0.0882323	0.216602	0.0863936	0.0411222	0.284784	0.0523956	0.0193958	0.564464	0.0378384	0.00584199	0.109602	0.606647	3.27791	0.346533	0.351201	0.087722	0.214544	6.18735
250	-13162.4	-13119.7	-42.6515	0.292258	0.179336	0.276955	0.149551	0.219047	0.214249	0.0736495	0.258148	0.277115	0.296617	0.103749	0.202558	0.0242744	0.187684	0.403739	0.0921723	0.120689	0.161651	0.232938	0.0841891	0.143811	0.119894	0.139831	0.168365	0.0449244	0.247611	0.164066	0.0432882	0.0912781	0.00392289	0.0582357	0.0776868	0.0785082	0.0392518	0.128904	0.0763956	0.124821	0.109126	0.0325906	0.138352	0.0461468	0.0889212	0.182932	0.133124	0.0405681	0.280947	0.0560503	0.023462	0.556859	0.0421141	0.00468834	0.0984874	0.582569	3.31426	0.346533	0.351201	0.087722	0.214544	6.0403
260	-13158.9	-13111.7	-47.1814	0.324887	0.208565	0.359343	0.156156	0.212615	0.238419	0.108363	0.297414	0.275262	0.293358	0.0924708	0.20582	0.0299384	0.214989	0.409494	0.100982	0.134154	0.175493	0.205246	0.136135	0.196152	0.17118	0.149882	0.22139	0.0458544	0.399131	0.115197	0.032396	0.0930198	0.00103715	0.0278873	0.0764712	0.103034	0.0532886	0.17457	0.0639159	0.0928092	0.0608604	0.0376586	0.134053	0.0192748	0.0751922	0.179907	0.114743	0.0407973	0.282534	0.0563669	0.0150994	0.562851	0.042352	0.00752978	0.123942	0.635325	3.2332	0.346533	0.351201	0.087722	0.214544	6.49312
270	-13157	-13113	-43.9949	0.302103	0.225499	0.28042	0.122615	0.177517	0.165967	0.102933	0.33914	0.226997	0.346743	0.0982497	0.214902	0.0901853	0.157507	0.361412	0.0941917	0.181265	0.231029	0.216039	0.105097	0.151728	0.126115	0.118498	0.22139	0.0603907	0.21405	0.135805	0.0214441	0.0854104	0.00214702	0.0301226	0.0657082	0.0541707	0.0385861	0.159632	0.0569664	0.0959784	0.117107	0.0601494	0.0992187	0.0580153	0.0619336	0.278918	0.123392	0.0395783	0.274092	0.0546828	0.0146483	0.561652	0.0553463	0.00546747	0.106132	0.599318	3.28908	0.349094	0.353797	0.0809793	0.21613	6.17459
280	-13153.7	-13109.9	-43.7928	0.313684	0.182443	0.238044	0.168334	0.180186	0.232776	0.110763	0.263226	0.272136	0.326045	0.0826476	0.216527	0.0390898	0.205121	0.406763	0.118734	0.110425	0.248863	0.216039	0.116521	0.184374	0.157776	0.115711	0.236092	0.0712239	0.267899	0.196835	0.0219299	0.0580511	0.0016276	0.0179984	0.0342592	0.0511249	0.0438734	0.132076	0.0731844	0.0634567	0.0930943	0.0392145	0.120182	0.0747139	0.0621067	0.203824	0.0990025	0.0394711	0.273349	0.0545346	0.0173187	0.56013	0.0551964	0.00647077	0.115173	0.618083	3.26027	0.343454	0.356862	0.0816809	0.218002	6.15432
290	-13150	-13110.8	-39.2229	0.301944	0.197087	0.233946	0.0969956	0.223197	0.184317	0.104016	0.291003	0.213202	0.27721	0.110293	0.205005	0.0607572	0.171753	0.336748	0.086902	0.10409	0.227098	0.210205	0.135076	0.119149	0.161882	0.123473	0.213593	0.0397838	0.187952	0.169849	0.0484029	0.050957	0.0033815	0.0158865	0.0621732	0.0441492	0.0581471	0.21333	0.054974	0.0630501	0.0705599	0.0199867	0.107781	0.0504509	0.0415481	0.205216	0.102811	0.040026	0.277193	0.0553013	0.0165913	0.568005	0.0428841	0.00545431	0.106008	0.599053	3.28948	0.343066	0.356459	0.0827201	0.217755	5.69739
300	-13148.8	-13112.1	-36.6434	0.2701	0.227318	0.219298	0.13199	0.201073	0.19574	0.121458	0.291003	0.213202	0.262608	0.102387	0.215865	0.0663142	0.13776	0.36724	0.0872143	0.132538	0.160461	0.149381	0.0864808	0.108249	0.11854	0.106767	0.159801	0.041074	0.239636	0.123548	0.028886	0.084408	0.0219754	0.0175127	0.051913	0.0756454	0.0229205	0.150735	0.0810194	0.0401511	0.0965184	0.0363158	0.145543	0.0239567	0.043138	0.129983	0.122029	0.0416188	0.290339	0.0533286	0.022469	0.547743	0.0445011	0.00318371	0.0815425	0.542002	3.37327	0.339165	0.352405	0.0817795	0.22665	5.4396
310	-13144.4	-13105.9	-38.5197	0.303856	0.155997	0.225587	0.137049	0.177577	0.193502	0.0854949	0.308204	0.198116	0.234502	0.111976	0.181103	0.0469913	0.220911	0.31988	0.089145	0.0982871	0.156384	0.175105	0.086655	0.140441	0.181312	0.158019	0.232105	0.10942	0.213972	0.124605	0.029283	0.0815716	0.0823631	0.0242268	0.0708296	0.0349999	0.0246201	0.177568	0.0654222	0.0619539	0.0564775	0.0581563	0.106092	0.0355609	0.0359578	0.181278	0.138354	0.0417876	0.291517	0.0599911	0.0210515	0.540971	0.0446816	0.00561331	0.107498	0.602222	3.28467	0.339165	0.352405	0.0817795	0.22665	5.62706
320	-13156.6	-13112.4	-44.1759	0.325147	0.221641	0.267132	0.100864	0.204128	0.306632	0.0757723	0.331184	0.232582	0.323282	0.106346	0.187218	0.107556	0.173848	0.493758	0.12543	0.150317	0.193994	0.204761	0.0846932	0.135799	0.163774	0.150468	0.199219	0.102102	0.213972	0.144203	0.0367524	0.0504682	0.102242	0.0233185	0.044936	0.0648682	0.0615353	0.138389	0.0404948	0.0446704	0.0518669	0.0237286	0.0715251	0.0432121	0.0402264	0.259026	0.0946382	0.0393729	0.329243	0.0565245	0.0360331	0.505248	0.0335782	0.0075554	0.124146	0.635715	3.23258	0.341415	0.351779	0.0805582	0.226247	6.19258
