Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
20	-13144.8	-13090.6	-54.2204	0.288175	0.263138	0.229421	0.280976	0.140513	0.139226	0.0456479	0.0961843	0.511706	0.115996	0.211365	0.264311	0.137927	0.248533	0.387129	0.265667	0.349415	0.239671	0.255981	0.292066	0.179221	0.120362	0.337356	0.205613	0.0233695	0.114802	0.0435041	0.0603134	0.00845965	0.166736	0.113825	0.0307812	0.07218	0.162052	0.0843369	0.118479	0.0516834	0.17091	0.315297	0.0787598	0.107775	0.0694517	0.0454705	0.175897	0.0329848	0.336658	0.0388155	0.0212832	0.516328	0.0539307	0.00438524	0.0953338	0.5754	3.32488	0.363299	0.355044	0.0700695	0.211587	7.33151
21	-13154.6	-13094.3	-60.2409	0.292725	0.24789	0.223667	0.272614	0.179105	0.184094	0.10518	0.110738	0.352859	0.120626	0.17736	0.229487	0.13738	0.2528	0.261611	0.19247	0.453864	0.327308	0.315804	0.290806	0.211788	0.149889	0.457269	0.154421	0.000733966	0.123228	0.0435041	0.0981709	0.0330791	0.153591	0.114161	0.108999	0.0826947	0.396148	0.109921	0.06483	0.0575627	0.234222	0.248593	0.0971753	0.137033	0.0728722	0.0923202	0.255599	0.0295548	0.377027	0.0425321	0.0206996	0.462637	0.0675498	0.00472378	0.0988491	0.583381	3.31305	0.363501	0.352534	0.0663771	0.217587	7.93347
22	-13146.3	-13086.7	-59.6261	0.269043	0.267881	0.266751	0.324343	0.165964	0.171889	0.0854378	0.185409	0.46596	0.116595	0.206531	0.259152	0.0963558	0.246815	0.277144	0.22604	0.336566	0.288607	0.316716	0.363065	0.168682	0.147563	0.39787	0.158228	1.53828e-05	0.0725282	0.100857	0.0812829	0.0295567	0.168041	0.10482	0.0417234	0.108009	0.206572	0.139795	0.0552268	0.0714809	0.277767	0.2885	0.0986273	0.114197	0.0514862	0.0923202	0.230101	0.028366	0.338128	0.0408213	0.0178341	0.515953	0.058897	0.00312047	0.0807466	0.539962	3.37617	0.367703	0.356609	0.0658167	0.209872	7.87247
23	-13155.8	-13090.3	-65.4479	0.273367	0.273877	0.297126	0.328093	0.178817	0.208231	0.0911057	0.144528	0.459025	0.128578	0.217137	0.273483	0.223956	0.256545	0.362035	0.251511	0.516909	0.279934	0.311509	0.357776	0.180045	0.136908	0.435877	0.147299	0.00875562	0.0881752	0.11747	0.0330325	0.0179564	0.175015	0.12412	0.0398848	0.0432448	0.247454	0.103734	0.0604844	0.0852191	0.332424	0.287471	0.0921147	0.203796	0.0758734	0.0655786	0.192449	0.022635	0.332735	0.0392229	0.04506	0.495749	0.0645983	0.00338402	0.0840107	0.548245	3.36436	0.370149	0.34979	0.0655089	0.214552	8.45456
24	-13157.2	-13082	-75.2296	0.27261	0.348676	0.349198	0.328647	0.186276	0.170123	0.173718	0.14689	0.477457	0.167673	0.167285	0.279477	0.150091	0.333145	0.424328	0.290305	0.477162	0.312457	0.372866	0.335724	0.253819	0.182152	0.45956	0.221805	0.00668922	0.128847	0.0868204	0.0668665	0.0528101	0.260363	0.18029	0.0301707	0.0566227	0.310764	0.0660924	0.119291	0.087836	0.332424	0.305912	0.0949131	0.213606	0.12354	0.0674841	0.232561	0.018858	0.375303	0.0335788	0.0283731	0.471867	0.0720208	0.00333695	0.0834377	0.546807	3.36642	0.367824	0.356617	0.0623541	0.213204	9.43274
25	-13160.4	-13084.6	-75.743	0.259739	0.258873	0.285024	0.324228	0.192437	0.267968	0.0602692	0.137937	0.510613	0.141819	0.308275	0.431501	0.176076	0.330335	0.380255	0.415192	0.452628	0.338369	0.352545	0.3462	0.116401	0.197303	0.531544	0.182138	0.040024	0.0763077	0.0868204	0.0606674	0.0112534	0.229854	0.0889801	0.0447478	0.0665212	0.357118	0.0397714	0.045916	0.139225	0.295177	0.448805	0.106185	0.163077	0.0880017	0.13161	0.226346	0.0198974	0.395987	0.0354295	0.0299369	0.463754	0.0549956	0.00259704	0.0738076	0.521578	3.40202	0.365276	0.362353	0.0619221	0.210449	9.48434
26	-13161.3	-13076.9	-84.3828	0.271057	0.412237	0.338928	0.324802	0.238821	0.227139	0.152647	0.202183	0.646889	0.108711	0.227163	0.257278	0.102003	0.386655	0.404988	0.264831	0.496673	0.349234	0.414042	0.426252	0.304349	0.181906	0.588199	0.215364	0.0530049	0.0617563	0.0669061	0.0750075	0.0463422	0.298898	0.163389	0.0589558	0.019334	0.273748	0.125869	0.122191	0.128798	0.362582	0.424065	0.132203	0.196766	0.0759296	0.157698	0.233361	0.0190034	0.413135	0.0323416	0.0228434	0.450898	0.0617791	0.00324164	0.0822644	0.543841	3.37065	0.363517	0.360609	0.0644707	0.211404	10.3481
27	-13158.5	-13079.8	-78.7231	0.245876	0.314529	0.23799	0.332853	0.195778	0.185048	0.0838159	0.157648	0.502865	0.123153	0.238454	0.32763	0.188226	0.378832	0.488903	0.28842	0.407192	0.356655	0.408054	0.405903	0.237651	0.170884	0.56582	0.248205	0.0319051	0.109257	0.0292693	0.0804871	0.00143499	0.215505	0.239328	0.133154	0.0156328	0.301817	0.112691	0.116323	0.0763008	0.33809	0.286721	0.123715	0.20384	0.106319	0.157698	0.258626	0.0167547	0.404081	0.0373475	0.0259479	0.441017	0.0748515	0.0019251	0.0637283	0.492708	3.44164	0.364386	0.361471	0.0622334	0.211909	9.78262
28	-13157.5	-13085.1	-72.4129	0.245396	0.271978	0.319885	0.306764	0.226787	0.18764	0.0674151	0.136117	0.5791	0.17247	0.223306	0.29179	0.0792399	0.299533	0.375592	0.366074	0.442377	0.359038	0.322353	0.356716	0.160026	0.127636	0.538044	0.179971	0.0775224	0.0400402	0.0632372	0.0785688	0.00660876	0.37807	0.146115	0.0181668	0.0156862	0.263814	0.128146	0.0807296	0.143299	0.206092	0.382209	0.0900893	0.155072	0.107026	0.155254	0.226024	0.0139735	0.400175	0.0388923	0.0251527	0.449926	0.0718806	0.00190409	0.0633859	0.491676	3.44303	0.385645	0.349381	0.0601519	0.204822	9.15162
29	-13158.3	-13089.8	-68.4957	0.265891	0.296386	0.291377	0.328055	0.200674	0.170569	0.0330977	0.136117	0.373817	0.135161	0.204568	0.324532	0.118072	0.240628	0.385307	0.313913	0.442377	0.307328	0.398668	0.400514	0.181179	0.127209	0.50827	0.272096	0.0476544	0.0192856	0.0269728	0.0511281	0.031657	0.147347	0.176253	0.115285	0.0590827	0.246187	0.122591	0.0965292	0.163994	0.226451	0.311965	0.122957	0.166098	0.114773	0.0950312	0.228334	0.0172483	0.449629	0.033642	0.0295237	0.403042	0.066915	0.00293654	0.0783828	0.533822	3.38486	0.362402	0.370599	0.0621599	0.20484	8.75949
