Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
200	-13220.2	-13162.5	-57.6089	0.259587	0.302605	0.141852	0.389426	0.236484	0.532681	0.339798	0.192971	0.452424	0.249606	0.244057	0.223651	0.269436	0.211026	0.0794123	0.125203	0.184544	0.202684	0.274848	0.408727	0.114055	0.292803	0.146685	0.128201	0.0983877	0.0707028	0.159405	0.311894	0.0225463	0.1086	0.0565933	0.0900584	0.0074185	0.0699661	0.352556	0.0862343	0.0794795	0.0434385	0.01305	0.0459018	0.107018	0.0931398	0.136521	0.111655	0.027035	0.237173	0.0511967	0.0101956	0.63694	0.0374597	0.002589	0.0736956	0.521272	3.40244	0.384271	0.331589	0.0835388	0.200601	7.80774
210	-13184.2	-13120	-64.1425	0.269991	0.325699	0.205828	0.318973	0.28215	0.574918	0.396977	0.106162	0.453363	0.293555	0.179859	0.199971	0.223995	0.359076	0.0970232	0.15779	0.209029	0.269638	0.297064	0.344309	0.121146	0.29585	0.180077	0.194672	0.123566	0.0551756	0.137454	0.271492	0.0689416	0.105854	0.0600324	0.199493	0.172672	0.103826	0.278538	0.0822865	0.0811448	0.0702307	0.0227946	0.048786	0.0985586	0.145477	0.184977	0.0522702	0.0270486	0.253035	0.0512224	0.0102008	0.621015	0.0374784	0.00317717	0.0814606	0.541793	3.37357	0.384271	0.331589	0.0835388	0.200601	8.4507
220	-13183.1	-13123.6	-59.4404	0.286254	0.315543	0.259324	0.328136	0.22163	0.42086	0.463809	0.171945	0.377426	0.347493	0.14369	0.184177	0.366597	0.27448	0.0603721	0.103631	0.166884	0.287639	0.302258	0.341269	0.119182	0.161204	0.112004	0.151226	0.0242348	0.0444921	0.166631	0.267309	0.0728156	0.0583807	0.0445193	0.153617	0.193979	0.116105	0.389858	0.0953812	0.0759439	0.0925899	0.0172062	0.0684038	0.0765646	0.0688255	0.177728	0.0788566	0.0268101	0.23148	0.0507709	0.0101108	0.64368	0.0371481	0.00424668	0.093854	0.57198	3.32992	0.384271	0.331589	0.0835388	0.200601	7.96422
230	-13176.5	-13112	-64.5104	0.260783	0.323015	0.198507	0.319189	0.240053	0.431462	0.394386	0.158736	0.484414	0.289149	0.157912	0.224996	0.304675	0.355774	0.0815197	0.133645	0.19164	0.279059	0.302926	0.331669	0.198981	0.280212	0.209367	0.165587	0.0122606	0.0455325	0.271278	0.212893	0.0918622	0.0635022	0.0954066	0.262491	0.266149	0.103648	0.319176	0.0504673	0.0452272	0.105633	0.0413578	0.0392832	0.063915	0.0902414	0.200372	0.0591294	0.0267631	0.231074	0.0506818	0.0100931	0.642552	0.0388366	0.00265285	0.0745802	0.52368	3.39909	0.386379	0.333408	0.0785107	0.201702	8.4967
240	-13169.7	-13104.3	-65.3942	0.2759	0.376558	0.238412	0.309695	0.246189	0.627716	0.391148	0.132462	0.35301	0.352482	0.212258	0.194181	0.257678	0.338834	0.0519743	0.173387	0.219939	0.247214	0.262968	0.321174	0.148231	0.30834	0.148144	0.178036	0.0402021	0.0575717	0.247561	0.343759	0.0626262	0.0981633	0.0905941	0.304355	0.21197	0.0942931	0.349418	0.102017	0.0489989	0.0563829	0.00870387	0.0183391	0.0467202	0.0881126	0.0778281	0.132306	0.0262238	0.226418	0.0496606	0.00988973	0.629605	0.0582035	0.00354441	0.0859324	0.553021	3.3575	0.361488	0.346933	0.0816955	0.209884	8.56995
250	-13169.1	-13102.1	-66.9993	0.278383	0.418961	0.181307	0.32221	0.282211	0.573423	0.447107	0.125202	0.434359	0.289572	0.161977	0.187569	0.299314	0.388921	0.0844138	0.117884	0.202637	0.308906	0.268384	0.36541	0.114397	0.317571	0.207135	0.188601	0.0441915	0.050685	0.262186	0.239041	0.0822291	0.135306	0.10692	0.270303	0.240782	0.118019	0.241001	0.126715	0.0161393	0.0803242	0.00671537	0.0297562	0.0529423	0.0623937	0.173936	0.100928	0.0229988	0.313228	0.0435533	0.0238472	0.552175	0.0441974	0.00370594	0.0878224	0.557648	3.35082	0.361488	0.346933	0.0816955	0.209884	8.72798
260	-13175.1	-13111.6	-63.5062	0.293341	0.467603	0.18803	0.380926	0.263107	0.504012	0.429743	0.109475	0.417417	0.299741	0.194071	0.233797	0.233269	0.265274	0.0807923	0.12244	0.20942	0.300879	0.309859	0.294427	0.0997728	0.2319	0.199501	0.174079	0.0263438	0.0408584	0.1176	0.27363	0.115311	0.10329	0.10906	0.174179	0.180779	0.203353	0.454441	0.106351	0.0274581	0.0548099	0.00353629	0.0254147	0.0727756	0.0802436	0.1281	0.0566444	0.0230209	0.313528	0.0435951	0.0229106	0.552705	0.0442398	0.00477071	0.0993257	0.584448	3.31146	0.375861	0.339124	0.0798565	0.205159	8.36371
270	-13168.9	-13104.8	-64.0736	0.284141	0.434738	0.171618	0.312652	0.263107	0.502679	0.394482	0.126117	0.456261	0.320552	0.21427	0.173057	0.241862	0.28811	0.0966652	0.0995301	0.183537	0.306842	0.255857	0.291408	0.171149	0.227569	0.215773	0.233548	0.00757736	0.0400974	0.226712	0.232638	0.0782377	0.117774	0.081738	0.260821	0.25805	0.154184	0.306102	0.0753374	0.0334872	0.0761087	0.00396924	0.0271591	0.0735053	0.159862	0.195363	0.0395534	0.0236104	0.323914	0.0447114	0.0234973	0.538894	0.0453727	0.00409724	0.0922294	0.568183	3.33549	0.375861	0.339124	0.0798565	0.205159	8.42966
280	-13172.4	-13106.8	-65.6552	0.272057	0.353646	0.149896	0.347277	0.290598	0.571686	0.385852	0.171521	0.4402	0.285814	0.213323	0.195191	0.323585	0.28485	0.117861	0.126976	0.170595	0.244758	0.329622	0.363539	0.155914	0.463567	0.214496	0.162997	0.0185709	0.041585	0.211127	0.339385	0.098528	0.0711876	0.0738748	0.149808	0.177862	0.090474	0.361587	0.0964933	0.0199165	0.102022	0.0166802	0.0172988	0.0569929	0.112277	0.138784	0.0416831	0.0235659	0.323304	0.0446271	0.023453	0.537878	0.0471721	0.00330283	0.0830197	0.545753	3.36792	0.375861	0.339124	0.0798565	0.205159	8.5999
290	-13169.2	-13102.4	-66.7553	0.296658	0.357212	0.217838	0.407361	0.325882	0.568234	0.382575	0.139969	0.370692	0.346265	0.19351	0.260559	0.331035	0.312165	0.0892381	0.146464	0.17714	0.260562	0.312184	0.318688	0.136767	0.295252	0.158518	0.184832	0.0546873	0.048037	0.178492	0.268214	0.147936	0.123724	0.0794931	0.216535	0.255307	0.11021	0.250699	0.122566	0.0279604	0.115653	0.0140803	0.0295618	0.061472	0.0558075	0.155908	0.0760231	0.0265365	0.238003	0.0502526	0.0264094	0.60568	0.0531184	0.00502813	0.101898	0.590147	3.30293	0.375861	0.339124	0.0798565	0.205159	8.68531
