Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
3120	-15720.9	-15704.9	-16.0269	0.122086	0.102946	0.0772644	0.082869	0.107998	0.109533	0.11771	0.0673674	0.100433	0.132432	0.0834573	0.129912	0.0765512	0.143137	0.143588	0.107795	0.0645074	0.0934805	0.0871033	0.0749772	0.0825167	0.101071	0.109174	0.0711641	0.0132602	0.0692533	0.0233325	0.0347285	0.0258358	0.025217	0.0237514	0.0265568	0.0313992	0.0343999	0.0347047	0.0502556	0.0125283	0.0215643	0.0303948	0.0509659	0.0474809	0.0357284	0.0405166	3.02095
3130	-15719.7	-15705.2	-14.5425	0.089434	0.106186	0.0772644	0.068864	0.0919662	0.103907	0.108548	0.0804699	0.0985231	0.125821	0.105166	0.123926	0.0673493	0.152024	0.127068	0.0850319	0.0714117	0.0764337	0.0841276	0.061628	0.0692182	0.112157	0.11553	0.0525638	0.0112771	0.0653462	0.0249249	0.0399912	0.0258799	0.0376987	0.02751	0.018091	0.0327655	0.0186531	0.0316185	0.0447432	0.013092	0.0301939	0.0222689	0.0565654	0.0479795	0.0447728	0.0245127	2.8725
3140	-15717.5	-15701	-16.4733	0.112976	0.106079	0.0847557	0.0689832	0.10141	0.0993648	0.11923	0.0626186	0.120664	0.139723	0.0904982	0.118557	0.0783161	0.171728	0.13028	0.0956605	0.069251	0.0915123	0.0718374	0.0740989	0.0783879	0.111141	0.11553	0.0754434	0.021812	0.0768581	0.0348152	0.0454874	0.0253727	0.0318016	0.0276342	0.0276133	0.0347678	0.020585	0.0418378	0.0467794	0.0125926	0.0291647	0.0221338	0.0733486	0.0410426	0.0382621	0.0256273	3.06558
3150	-15727.2	-15710.9	-16.3232	0.0897042	0.115007	0.0847557	0.0846818	0.102496	0.0842923	0.132368	0.0862946	0.131377	0.123623	0.0904982	0.112802	0.066279	0.165488	0.128323	0.0987639	0.0554945	0.0824619	0.0703839	0.0661423	0.0640041	0.109533	0.129402	0.0657207	0.0205013	0.0685612	0.0259681	0.0618869	0.0235145	0.0392462	0.0247067	0.0276942	0.0264201	0.0346269	0.0360493	0.055353	0.0168459	0.0201134	0.0326009	0.0603231	0.0611348	0.0371624	0.0379671	3.05057
3160	-15720.1	-15704.5	-15.5984	0.11658	0.114597	0.0753831	0.0703203	0.0948769	0.0842923	0.115841	0.0886252	0.102727	0.138184	0.0904982	0.103104	0.0659571	0.165488	0.141424	0.0896703	0.0702778	0.0810362	0.0764911	0.0868951	0.0640041	0.109533	0.124199	0.0544809	0.0311238	0.0850311	0.0150294	0.0346233	0.0230751	0.0263868	0.0245252	0.0236688	0.0392095	0.0248844	0.0374311	0.0334544	0.0178101	0.0318477	0.0305032	0.0519054	0.047857	0.0390085	0.0362364	2.9781
3170	-15725.1	-15709.8	-15.3904	0.0899919	0.108678	0.0708643	0.0703203	0.0796235	0.0960685	0.122433	0.0756523	0.10415	0.140571	0.0870916	0.0983188	0.0870352	0.147462	0.132551	0.0844398	0.0738418	0.0809559	0.0764911	0.0595504	0.0721838	0.116053	0.130535	0.0569083	0.0153886	0.0734806	0.0365371	0.0381614	0.0453497	0.0341174	0.0286945	0.0189898	0.0351347	0.0247078	0.0336252	0.0304312	0.0259859	0.0362443	0.0209973	0.070317	0.0574894	0.0421185	0.0277562	2.9573
3180	-15721	-15704.6	-16.4286	0.094055	0.11435	0.0764359	0.0795978	0.0943942	0.112945	0.136925	0.073605	0.123108	0.140571	0.108411	0.123734	0.0629656	0.152351	0.135338	0.0903515	0.0712175	0.0925547	0.0691554	0.066202	0.087406	0.115243	0.136112	0.0714348	0.0128627	0.0556011	0.0328145	0.0323562	0.0272339	0.0295706	0.0205022	0.0252828	0.0338265	0.0186941	0.0372451	0.0443491	0.0142967	0.0228094	0.0223088	0.0600625	0.0443655	0.0569922	0.041474	3.06111
3190	-15721	-15705.5	-15.5177	0.100375	0.103496	0.067616	0.0853547	0.0999999	0.0934288	0.119931	0.0676916	0.0908314	0.147918	0.0816573	0.116413	0.076193	0.164871	0.111596	0.0908267	0.0770451	0.0803537	0.0637862	0.0726936	0.0782384	0.107665	0.120004	0.0583856	0.00960031	0.0834407	0.026545	0.0378089	0.0255717	0.0178504	0.0219533	0.0223305	0.0380007	0.0265959	0.0406321	0.0608228	0.0180193	0.0302311	0.025925	0.0596844	0.0569135	0.0389031	0.0528257	2.97003
3200	-15731.6	-15715	-16.6262	0.0829712	0.119242	0.0779126	0.077117	0.0967183	0.0880581	0.107315	0.0849691	0.0971129	0.142628	0.119678	0.136792	0.101174	0.165261	0.133657	0.0963724	0.0804906	0.0959146	0.0721522	0.0769808	0.0742037	0.0988419	0.126134	0.0419426	0.0144832	0.085192	0.0281733	0.0295405	0.0248507	0.0274566	0.0376503	0.0365019	0.0336775	0.0172421	0.0229924	0.0495062	0.0126588	0.0307802	0.0397928	0.079923	0.0322774	0.044636	0.0398978	3.08087
3210	-15725.2	-15709	-16.1469	0.118647	0.0911904	0.0806721	0.0815189	0.115078	0.111256	0.126612	0.0641477	0.114636	0.130651	0.0854685	0.107714	0.0706284	0.160756	0.10048	0.102591	0.0701393	0.0842857	0.0895288	0.0955116	0.0878211	0.0926523	0.143169	0.0541438	0.0209527	0.0628972	0.0269985	0.0265544	0.0274396	0.023044	0.026962	0.0205418	0.0405275	0.0325662	0.033542	0.0617763	0.0236154	0.0267917	0.0198548	0.0616406	0.0479481	0.0358345	0.0341613	3.03295
3220	-15722.7	-15707.5	-15.251	0.0940325	0.0901055	0.0666717	0.0612321	0.0941902	0.0928947	0.10449	0.0847312	0.115122	0.133526	0.0868409	0.121856	0.0959559	0.174872	0.117068	0.0861617	0.0686008	0.0820659	0.0750386	0.0789882	0.09812	0.101454	0.113571	0.0611638	0.0213425	0.057452	0.0237208	0.0339111	0.0350972	0.0258642	0.0249559	0.0164546	0.0381986	0.0250376	0.037416	0.0580561	0.0191796	0.0305772	0.025067	0.0641862	0.0469491	0.0290562	0.0320802	2.94336
3230	-15728.9	-15711.7	-17.1536	0.0926949	0.108088	0.0578042	0.0881634	0.113247	0.0991284	0.117538	0.0847312	0.122177	0.115717	0.10432	0.136532	0.0940766	0.174872	0.153916	0.103776	0.0808677	0.0993963	0.0862088	0.0884741	0.0754717	0.108548	0.133197	0.0675796	0.0108446	0.0720903	0.025526	0.0425716	0.0317657	0.0327922	0.022418	0.0228282	0.0336993	0.0277508	0.0410152	0.0275622	0.0185239	0.0322682	0.0261478	0.0634372	0.0395641	0.038851	0.0174328	3.13361
3240	-15719.2	-15703.7	-15.4538	0.0875367	0.11752	0.0764412	0.0813338	0.0997976	0.0896186	0.102125	0.0777783	0.096535	0.143542	0.0852595	0.115552	0.0869541	0.163256	0.111074	0.0868248	0.040696	0.0959926	0.085786	0.0830781	0.072371	0.103617	0.11636	0.057351	0.0215394	0.0671135	0.0321734	0.025358	0.0289284	0.0337828	0.0164504	0.0154495	0.0383409	0.028519	0.0484911	0.0470864	0.0190468	0.0294628	0.0248484	0.0686065	0.0494014	0.0489594	0.0436793	2.96364
3250	-15729.7	-15712.9	-16.8294	0.071851	0.121494	0.0714815	0.0777706	0.0949579	0.105853	0.132047	0.0856754	0.142826	0.180309	0.0924323	0.124079	0.0863596	0.164853	0.123125	0.0934655	0.06609	0.0749968	0.062685	0.077891	0.0623063	0.114981	0.143182	0.068969	0.0258427	0.0733273	0.0306526	0.0323636	0.0291375	0.0264123	0.0225528	0.00898798	0.0323022	0.033231	0.0381774	0.0538328	0.0193277	0.0222959	0.0330234	0.0611216	0.0502412	0.040066	0.02862	3.1012
3260	-15730.8	-15713.9	-16.8193	0.0985629	0.119062	0.0925518	0.078557	0.0878872	0.104402	0.146523	0.0744949	0.12316	0.13183	0.105374	0.126914	0.0863596	0.168366	0.124036	0.0808501	0.0642353	0.0947605	0.064377	0.0758682	0.0949796	0.115218	0.116949	0.0632085	0.0306823	0.0630693	0.0263098	0.0247956	0.0239368	0.0450171	0.0316717	0.0187897	0.0265606	0.0248175	0.0492255	0.0300079	0.0144575	0.0223937	0.0221037	0.0577534	0.0461959	0.0568939	0.0469766	3.10018
3270	-15736	-15720.1	-15.9212	0.0950338	0.123389	0.0982846	0.0750339	0.0925574	0.0873913	0.106096	0.0836488	0.118433	0.14424	0.0969628	0.129384	0.0764311	0.147995	0.124036	0.112518	0.0663857	0.117486	0.0580044	0.0807882	0.0642823	0.0895521	0.120623	0.0448196	0.0167513	0.0625083	0.0276434	0.0460029	0.0345212	0.0324662	0.0241046	0.00838538	0.0238643	0.0287167	0.0465794	0.0649488	0.0105623	0.0238358	0.0315146	0.0641585	0.0465698	0.039871	0.0239916	3.01037
3280	-15725.7	-15709.4	-16.347	0.1151	0.126946	0.0807468	0.0860517	0.103125	0.0873913	0.107203	0.069532	0.104684	0.159802	0.0978767	0.114224	0.0764311	0.16592	0.132766	0.0899034	0.0530393	0.0830371	0.0739836	0.0900842	0.078864	0.117519	0.127509	0.0460002	0.029661	0.0828268	0.0246251	0.0437634	0.0188173	0.0350038	0.0255624	0.0134234	0.034199	0.0169577	0.0517671	0.0361441	0.0143563	0.0332163	0.0294781	0.0705271	0.0303537	0.047539	0.026991	3.05295
3290	-15737	-15721	-15.9959	0.114092	0.102948	0.0555016	0.0732667	0.103125	0.103863	0.138879	0.0821449	0.0970449	0.137585	0.10373	0.108557	0.0910004	0.154946	0.138079	0.105156	0.0604667	0.0759953	0.0754913	0.0659705	0.079215	0.111356	0.134076	0.0572158	0.0171164	0.0701548	0.043513	0.0312466	0.0197613	0.0237367	0.043698	0.0354967	0.0273792	0.0295897	0.0332656	0.0229559	0.00988028	0.0404657	0.0224805	0.0713959	0.0463359	0.0379127	0.0217555	3.01784
3300	-15735.1	-15717.6	-17.5136	0.110283	0.129706	0.0868599	0.0666533	0.113377	0.109435	0.141003	0.0782358	0.112033	0.137585	0.125788	0.106441	0.09213	0.154974	0.136495	0.0984559	0.0690907	0.109364	0.0890891	0.0802128	0.0753559	0.135393	0.126358	0.0699493	0.0187676	0.0694045	0.0176221	0.0242443	0.0330379	0.0360103	0.0367945	0.0124837	0.02951	0.0229018	0.0404141	0.0193994	0.0157916	0.0330031	0.0245663	0.0574395	0.0380022	0.0504505	0.0355073	3.16962
3310	-15727.8	-15711.4	-16.4446	0.1044	0.103641	0.0842	0.0879017	0.110651	0.117154	0.113033	0.0790637	0.103947	0.152132	0.0981011	0.12555	0.0908506	0.135057	0.144956	0.10254	0.0594828	0.0878032	0.0596402	0.0885665	0.0883473	0.10182	0.126358	0.0697432	0.0251604	0.0596021	0.0193118	0.0340104	0.0382619	0.0247577	0.0252884	0.0131411	0.0532045	0.030382	0.0391654	0.046005	0.0218283	0.0308383	0.0273387	0.0472412	0.0277993	0.03305	0.0313857	3.06271
3320	-15726.9	-15711.1	-15.8673	0.0863628	0.109764	0.0728036	0.0876444	0.103297	0.0835929	0.134431	0.0789424	0.104978	0.143709	0.0860421	0.0930726	0.0916261	0.17378	0.136287	0.0907588	0.0541179	0.092342	0.0678275	0.0800338	0.0923063	0.116623	0.141288	0.0565251	0.0246787	0.0895422	0.0152443	0.0457769	0.0367876	0.0340385	0.0166938	0.0159496	0.0292973	0.026813	0.0447904	0.0371349	0.0206233	0.0280487	0.0181298	0.0486628	0.0357646	0.0373961	0.0214556	3.00498
3330	-15730.4	-15712.8	-17.5424	0.0899752	0.106938	0.076166	0.0704013	0.124144	0.122749	0.13774	0.0765371	0.122916	0.161263	0.0883384	0.120989	0.0904051	0.162222	0.141323	0.0879039	0.0626742	0.102077	0.0787174	0.0748181	0.0809968	0.124315	0.145112	0.0722665	0.0351782	0.0762669	0.0163976	0.0435724	0.0222753	0.033126	0.0136485	0.0188745	0.0218041	0.0288312	0.0398338	0.0379609	0.0116085	0.0300107	0.0258944	0.065504	0.0479666	0.0558138	0.0269405	3.1725
3340	-15732.1	-15716.6	-15.4558	0.0898422	0.0825782	0.0742701	0.0840072	0.0938338	0.0871905	0.142494	0.069675	0.122584	0.123892	0.0807504	0.106268	0.081878	0.177864	0.138995	0.0739839	0.0731109	0.0981658	0.0694176	0.0726677	0.101569	0.105547	0.119436	0.0514881	0.0198917	0.0747727	0.039066	0.0300865	0.0292015	0.023299	0.0297359	0.0103488	0.0497524	0.0100587	0.0337144	0.0401115	0.0114015	0.0244828	0.0221645	0.0811018	0.0391945	0.0477842	0.0261546	2.96383
3350	-15730.6	-15715.2	-15.4481	0.0892997	0.116662	0.0677612	0.0791759	0.0886136	0.0841445	0.134875	0.0753759	0.122584	0.153335	0.0930295	0.090374	0.0626483	0.148039	0.12757	0.0877712	0.0614138	0.0829546	0.0672883	0.0826989	0.107591	0.115403	0.112145	0.0546359	0.0264658	0.0777592	0.0283335	0.0310122	0.0403274	0.0356225	0.0187027	0.00553641	0.0400444	0.0182208	0.0419786	0.0447081	0.0138007	0.0184602	0.0337719	0.0615893	0.0453073	0.0294404	0.0465905	2.96306
3360	-15725.2	-15709.2	-16.0228	0.0942409	0.102441	0.0903489	0.0582687	0.0893728	0.0855786	0.137587	0.0689322	0.0971532	0.130868	0.115707	0.133429	0.0681733	0.145603	0.129724	0.0990704	0.0631022	0.0887423	0.0783465	0.0891323	0.0667285	0.130669	0.122615	0.055619	0.0188698	0.0763218	0.0367834	0.0324298	0.0322497	0.0306373	0.0237101	0.0111619	0.0315252	0.0281049	0.0455525	0.0386038	0.0147108	0.0263905	0.0240618	0.0818791	0.050486	0.047751	0.0278504	3.02053
3370	-15724.6	-15708.9	-15.7614	0.0839187	0.107137	0.0609473	0.0937996	0.0952096	0.0940627	0.123144	0.0606741	0.128988	0.145129	0.0959804	0.112427	0.089663	0.14205	0.115515	0.100396	0.0534915	0.0935882	0.0809344	0.0781204	0.089401	0.0875418	0.13167	0.0558965	0.021072	0.0615793	0.0302665	0.0389268	0.0372327	0.0268515	0.0302647	0.0110849	0.0349169	0.0214291	0.0488897	0.0468892	0.0314652	0.0396591	0.0243177	0.050693	0.0525806	0.0393306	0.0272561	2.99439
3380	-15728.6	-15712.5	-16.0751	0.108479	0.101431	0.0647265	0.083915	0.0952096	0.101241	0.123144	0.0808423	0.114099	0.113328	0.0966763	0.121074	0.0828163	0.155013	0.109428	0.0949182	0.0636177	0.0772255	0.0871144	0.0691845	0.0955223	0.13965	0.121773	0.0595521	0.0341432	0.0676093	0.0304661	0.0448592	0.0313312	0.0413202	0.0356645	0.00704844	0.032901	0.0232343	0.0302542	0.0421314	0.0150984	0.0226491	0.0263686	0.050414	0.0697947	0.0337707	0.0267223	3.02576
3390	-15732.7	-15717.1	-15.5335	0.0989608	0.101431	0.0744153	0.0969143	0.0828825	0.101205	0.128974	0.0777783	0.0841709	0.13853	0.109425	0.121074	0.0897284	0.141676	0.12548	0.0958483	0.0581572	0.0822723	0.052941	0.0511299	0.074833	0.12335	0.121773	0.0555612	0.0331485	0.0729903	0.028563	0.0437667	0.0279176	0.0271501	0.0390395	0.0165671	0.0291828	0.0167717	0.0390605	0.047104	0.0168487	0.0317575	0.0323382	0.0729034	0.0496759	0.0301944	0.0281098	2.9716
3400	-15717.1	-15701.5	-15.6594	0.0927961	0.10884	0.076826	0.0730337	0.0955141	0.089955	0.123557	0.0580495	0.114493	0.129587	0.0826747	0.131494	0.0806968	0.159443	0.128763	0.0819166	0.0643969	0.0882849	0.0804759	0.0726391	0.0785326	0.103821	0.125402	0.0646245	0.0201046	0.0638266	0.0245225	0.0439568	0.0299715	0.0297593	0.0248119	0.0160141	0.0479571	0.0176602	0.0365447	0.0404482	0.0244934	0.0196364	0.0343774	0.0713133	0.0473989	0.0518366	0.0337484	2.9842
3410	-15725.7	-15709.7	-16.0413	0.0875934	0.101103	0.076826	0.0678179	0.122849	0.0803331	0.123557	0.0772391	0.114493	0.130464	0.0905133	0.101122	0.0789068	0.173916	0.128763	0.0948346	0.0597952	0.0918357	0.0786141	0.0948591	0.0943655	0.0925976	0.139654	0.0501874	0.00928125	0.0783078	0.0459519	0.045971	0.0260155	0.0229299	0.0238612	0.00856991	0.0253222	0.0220453	0.054734	0.0559852	0.013681	0.0315835	0.0223424	0.0628064	0.0427657	0.0468148	0.0311732	3.02238
3420	-15727.1	-15711.4	-15.7062	0.106877	0.106895	0.0711974	0.0619851	0.0786581	0.105205	0.1075	0.0740896	0.130169	0.132037	0.10704	0.10444	0.0730779	0.177615	0.129536	0.0892067	0.0655338	0.103129	0.0771749	0.0819986	0.0792027	0.114325	0.123781	0.0555594	0.0180298	0.0736295	0.0336011	0.0321038	0.0249463	0.0367922	0.0114136	0.00824076	0.0355664	0.023108	0.0353271	0.0465815	0.0154218	0.0223005	0.0213568	0.0767946	0.03987	0.032991	0.0445645	2.98887
3430	-15736.5	-15719	-17.4991	0.115323	0.124616	0.082214	0.0877248	0.112192	0.100457	0.152526	0.0712493	0.133491	0.161859	0.112978	0.151381	0.0822715	0.173532	0.12779	0.0892067	0.0490917	0.100603	0.0726404	0.080968	0.0808937	0.104932	0.123765	0.057996	0.025004	0.0736295	0.0316443	0.0357459	0.0147985	0.0480884	0.0293209	0.0211257	0.0446788	0.0193085	0.0271281	0.0383091	0.0141705	0.0123567	0.0268979	0.0517212	0.0475931	0.0402161	0.016727	3.16816
3440	-15726.5	-15710.2	-16.2817	0.0979968	0.10819	0.0829162	0.0769059	0.113345	0.0907404	0.128215	0.068667	0.115702	0.161859	0.0823261	0.122864	0.0763339	0.152751	0.131836	0.0823523	0.0718879	0.0748943	0.0695369	0.0749988	0.0942066	0.0974429	0.146574	0.0703455	0.025463	0.0861168	0.0126746	0.0502876	0.0220308	0.0276694	0.0286423	0.0261861	0.0324789	0.0319474	0.0441529	0.0392932	0.0150598	0.0120381	0.0275343	0.0617769	0.0524576	0.037063	0.0206615	3.04642
3450	-15720.3	-15703.9	-16.4448	0.0826294	0.123712	0.0925002	0.0828366	0.116532	0.10155	0.127803	0.0709201	0.117052	0.144178	0.0906873	0.113907	0.0914909	0.139071	0.124805	0.089087	0.066272	0.0712709	0.0675348	0.0815397	0.0818846	0.110917	0.144018	0.058023	0.0287227	0.080622	0.0208142	0.0466405	0.0220727	0.0281077	0.025715	0.015291	0.0406069	0.021318	0.0423941	0.0452969	0.0145588	0.0263241	0.0279238	0.0487655	0.0526021	0.0508285	0.0339047	3.06273
3460	-15724.3	-15707.6	-16.7059	0.0968682	0.110698	0.0818699	0.0847734	0.0955215	0.0770313	0.134131	0.0701282	0.132152	0.165076	0.080625	0.115011	0.0879333	0.168336	0.149949	0.107468	0.0604944	0.0916047	0.0708566	0.0689617	0.0762938	0.121665	0.139627	0.0477687	0.0115493	0.080622	0.0257256	0.0409303	0.0303378	0.0355072	0.00690513	0.00989709	0.0357732	0.0283854	0.0437918	0.0493154	0.0151493	0.0284541	0.0283037	0.065755	0.0432921	0.0492067	0.0251025	3.08885
3470	-15725	-15708.7	-16.3307	0.0968682	0.108961	0.0782601	0.0729588	0.108744	0.099876	0.111474	0.0722655	0.116509	0.160429	0.0978828	0.115011	0.0764841	0.182054	0.136663	0.0833377	0.0911735	0.100195	0.0823844	0.0862998	0.0732285	0.109499	0.123325	0.0596353	0.0160026	0.0610378	0.019576	0.0331881	0.0301412	0.039002	0.00822588	0.0216251	0.0355505	0.0307741	0.0308585	0.0434616	0.0137724	0.0268654	0.0367824	0.0594228	0.0428245	0.0289357	0.0297554	3.05132
3480	-15734	-15717.6	-16.4351	0.0968682	0.109721	0.0545106	0.0968771	0.100461	0.10127	0.10316	0.0876918	0.123176	0.138437	0.0823065	0.100103	0.104412	0.144861	0.127942	0.0833377	0.068837	0.0918118	0.0780507	0.0914977	0.087794	0.110504	0.136516	0.0611326	0.00986754	0.0958116	0.0249793	0.0209591	0.028532	0.0382679	0.011725	0.0261288	0.0347082	0.035335	0.0342652	0.0413473	0.018256	0.033019	0.0331624	0.0729671	0.0418763	0.0484884	0.0307853	3.06176
3490	-15726.4	-15710.4	-15.9856	0.0877589	0.111574	0.0737842	0.0681818	0.0954707	0.107382	0.114663	0.0701476	0.0950954	0.172399	0.095185	0.114492	0.0905129	0.132805	0.131797	0.0953989	0.0713456	0.0918118	0.0764011	0.0704634	0.082551	0.124506	0.1306	0.0603295	0.0143267	0.0958116	0.0251238	0.0331131	0.0220602	0.026879	0.00641886	0.0228832	0.0341792	0.0226165	0.0327551	0.0394433	0.0143252	0.0328361	0.0218085	0.07091	0.0454091	0.0488653	0.0423887	3.01681
3500	-15727.7	-15711.4	-16.2887	0.0896174	0.104872	0.0652823	0.0755142	0.102687	0.098295	0.14136	0.0753654	0.117406	0.155551	0.095185	0.118163	0.0824691	0.15778	0.115602	0.0921615	0.0543973	0.0803936	0.0717753	0.091557	0.0986044	0.0940069	0.108104	0.0528611	0.0241526	0.104774	0.025723	0.0464774	0.0277341	0.0346922	0.0130811	0.017237	0.0406818	0.0265188	0.052497	0.0415995	0.0287171	0.0256771	0.0424733	0.0478578	0.0473809	0.0384823	0.0223523	3.04712
3510	-15726.9	-15710.4	-16.5243	0.104453	0.104872	0.0768154	0.10257	0.126371	0.0796227	0.132627	0.071681	0.109426	0.157542	0.0912259	0.118163	0.101879	0.16338	0.129284	0.0986724	0.0609	0.0786733	0.0728943	0.0839262	0.10381	0.106963	0.125681	0.0626399	0.0223807	0.0765697	0.0293628	0.036825	0.0282201	0.0373799	0.00765253	0.0165341	0.0248054	0.019222	0.0402373	0.0331358	0.0190645	0.0205719	0.0188718	0.0616149	0.0534439	0.0404826	0.0202408	3.07069
3520	-15723.2	-15707.5	-15.6592	0.0986726	0.105342	0.0770999	0.0820414	0.0835597	0.10478	0.123583	0.0660747	0.117772	0.149363	0.0989841	0.0970069	0.0899427	0.165455	0.12483	0.0933501	0.0544094	0.0837351	0.0763609	0.0640957	0.0846345	0.105467	0.125681	0.0401427	0.0253523	0.0847863	0.0268983	0.03122	0.0390575	0.0329418	0.0110328	0.0162102	0.0236144	0.0384135	0.0414388	0.0467375	0.0115399	0.0215478	0.0324983	0.0679622	0.0395251	0.0464357	0.034579	2.98418
3530	-15728.4	-15710.6	-17.7587	0.0946073	0.114087	0.0729935	0.096455	0.101497	0.0987009	0.121331	0.0724984	0.122118	0.12297	0.101985	0.11491	0.0914887	0.165455	0.152791	0.107771	0.0702652	0.0927827	0.0891026	0.0757155	0.0846345	0.107487	0.144574	0.0600714	0.0209673	0.0960219	0.0409734	0.0429397	0.0226456	0.0214147	0.0259633	0.0273817	0.0273255	0.0184545	0.0395086	0.0541459	0.018559	0.0305417	0.0330722	0.0707965	0.0461086	0.0508815	0.0301278	3.19412
3540	-15724.5	-15708.4	-16.039	0.0948756	0.115668	0.0723007	0.104817	0.0888888	0.0954735	0.11447	0.0720822	0.103883	0.138298	0.0979248	0.131998	0.0730904	0.163847	0.13102	0.10308	0.0688449	0.0727343	0.0748673	0.0819378	0.091153	0.113304	0.131959	0.0473018	0.0162007	0.0735675	0.0270238	0.0489366	0.0142303	0.0281886	0.0237288	0.00786613	0.0452927	0.0163256	0.034694	0.0344231	0.0182844	0.0305347	0.0284785	0.0629458	0.0530642	0.0406681	0.033878	3.02215
3550	-15727.5	-15710.8	-16.6963	0.0974342	0.09287	0.0655113	0.0839826	0.105849	0.11167	0.108649	0.0716666	0.111367	0.143754	0.103283	0.140154	0.0841218	0.181494	0.113519	0.11471	0.0693064	0.095452	0.0759733	0.0802642	0.0763776	0.116004	0.139719	0.049347	0.0126525	0.098739	0.0274741	0.0455862	0.021391	0.0260502	0.0105093	0.00892184	0.0340578	0.012447	0.0451447	0.0487488	0.00918715	0.0250594	0.0222405	0.0669589	0.0519577	0.0497969	0.0384824	3.08789
3560	-15729.7	-15713	-16.7374	0.107649	0.11027	0.0643123	0.0748748	0.126374	0.0998295	0.124087	0.0654322	0.120295	0.153041	0.109989	0.124366	0.0920855	0.138804	0.123322	0.104246	0.0476487	0.0870828	0.0938866	0.0700754	0.102773	0.112891	0.117554	0.0479271	0.0249275	0.0791604	0.0268304	0.0397272	0.0295368	0.0427749	0.00996181	0.00730874	0.0309947	0.0222588	0.0429551	0.0439916	0.00660598	0.0330226	0.0270766	0.06787	0.0612842	0.0400064	0.0368843	3.09199
3570	-15727.7	-15711.6	-16.1844	0.0896397	0.124283	0.0825648	0.0812744	0.109293	0.095217	0.137222	0.0836172	0.089068	0.137428	0.095419	0.115244	0.0710131	0.143894	0.129314	0.0993509	0.0570518	0.0846696	0.0890532	0.0895111	0.0807227	0.105692	0.134683	0.0717489	0.0325915	0.0634289	0.0250694	0.0399858	0.0252588	0.0268675	0.0113108	0.0140516	0.0499066	0.0284164	0.0305929	0.0261876	0.0187651	0.0195134	0.0326339	0.072069	0.0401092	0.0394323	0.0435301	3.03669
3580	-15728	-15711.8	-16.2303	0.082717	0.108271	0.0688459	0.0828603	0.107125	0.119338	0.119363	0.0715545	0.112551	0.124695	0.0980323	0.102198	0.0785614	0.159082	0.161964	0.113819	0.0479141	0.0869611	0.086145	0.0749941	0.0796719	0.115448	0.125736	0.0330784	0.0155528	0.0843887	0.0398559	0.0195527	0.0251048	0.0375546	0.0165329	0.0183532	0.0368103	0.0266219	0.0414941	0.0512573	0.0119473	0.0262352	0.0335059	0.0669247	0.0503959	0.04684	0.0314321	3.04129
3590	-15727	-15710.5	-16.5626	0.0889917	0.137629	0.0714154	0.0658944	0.119261	0.11339	0.111332	0.0715293	0.0981122	0.145965	0.0922554	0.131305	0.0943003	0.171666	0.139707	0.0809336	0.0465011	0.0872115	0.0903705	0.0723773	0.085604	0.115448	0.130574	0.0455057	0.0189959	0.0862766	0.0236049	0.0458479	0.032375	0.031314	0.0166576	0.0142879	0.0315783	0.0301664	0.0466042	0.0365878	0.0288415	0.0290986	0.0276758	0.0561705	0.0494758	0.0324415	0.0292385	3.07452
3600	-15726.7	-15710.1	-16.5933	0.113605	0.140705	0.0812118	0.0869314	0.118218	0.0844385	0.122339	0.0761517	0.131982	0.129691	0.0957589	0.130309	0.0787675	0.143882	0.136648	0.0939232	0.0482002	0.108458	0.0824918	0.0729236	0.0829091	0.112463	0.139639	0.061607	0.0193598	0.0738374	0.0224511	0.0303162	0.0227824	0.0241364	0.015585	0.0323185	0.0353475	0.031142	0.0382202	0.03463	0.0111739	0.0284097	0.026035	0.0525614	0.0460477	0.0299801	0.0299968	3.07759
3610	-15739.1	-15723.1	-16.0033	0.0843372	0.150635	0.0732202	0.0656729	0.0878414	0.101066	0.132834	0.0726526	0.119014	0.126886	0.0867397	0.114179	0.0764575	0.157953	0.124738	0.0871217	0.0445593	0.0719006	0.0823463	0.0715392	0.102834	0.122839	0.140475	0.0762541	0.021142	0.0800791	0.051143	0.0476031	0.0222648	0.0331112	0.0117261	0.0248367	0.0319042	0.0169962	0.0386405	0.0515218	0.0158675	0.02041	0.0270127	0.0596079	0.0297486	0.0315684	0.0293082	3.01859
