Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
200	-13222.2	-13162.3	-59.8934	0.279905	0.0613662	0.298444	0.180683	0.234705	0.294719	0.238034	0.373224	0.259688	0.191849	0.124821	0.242357	0.478903	0.239966	0.250226	0.346135	0.301823	0.357003	0.152425	0.175165	0.119506	0.285325	0.166005	0.120849	0.0762996	0.452827	0.0762863	0.136918	0.417385	0.0003466	0.0962729	0.0316521	0.195508	0.0539609	0.0673773	0.185872	0.0670113	0.0210816	0.0321149	0.033744	0.165209	0.046293	0.0206299	0.0945361	0.0401705	0.156569	0.0443698	0.0106386	0.737243	0.0110094	0.00380712	0.0889844	0.56046	3.34675	0.366801	0.319337	0.112985	0.200877	7.76455
210	-13210.8	-13154	-56.745	0.278762	0.0882851	0.271795	0.194495	0.297073	0.294529	0.171177	0.40891	0.336907	0.165941	0.205134	0.239811	0.32477	0.273767	0.245313	0.192887	0.321691	0.405052	0.205396	0.121524	0.108477	0.265712	0.185253	0.110556	0.0620387	0.43333	0.0630457	0.159579	0.377567	0.000775813	0.0554459	0.0221383	0.0658116	0.0739291	0.0785568	0.218334	0.0960142	0.0505925	0.0530846	0.0255055	0.0625336	0.0286019	0.0126112	0.0757582	0.0408191	0.159097	0.0496723	0.0108104	0.728414	0.0111872	0.00373103	0.0881121	0.558352	3.34981	0.362969	0.326448	0.111805	0.198778	7.44971
220	-13201.3	-13141.3	-59.993	0.278762	0.0756881	0.24955	0.193446	0.220992	0.333328	0.171016	0.51859	0.336907	0.205996	0.196815	0.232579	0.376908	0.216529	0.273424	0.228858	0.303414	0.313072	0.183567	0.148029	0.123724	0.365115	0.155726	0.134941	0.0849963	0.318555	0.0535271	0.236974	0.425752	0.00078458	0.14431	0.00515793	0.0959436	0.0585103	0.0965354	0.244146	0.0972035	0.0989297	0.0206008	0.0094716	0.132785	0.0625702	0.00438873	0.0251573	0.0408191	0.159097	0.0496723	0.0108104	0.728414	0.0111872	0.00373103	0.0881121	0.558352	3.34981	0.362969	0.326448	0.111805	0.198778	7.77451
230	-13211.1	-13150.9	-60.2831	0.270559	0.0475611	0.233199	0.233337	0.25975	0.271868	0.171377	0.528915	0.358417	0.179334	0.194121	0.203587	0.415676	0.271316	0.272764	0.290172	0.252864	0.44832	0.14272	0.151998	0.197291	0.240483	0.154417	0.0738091	0.10861	0.412172	0.0768058	0.177638	0.459375	0.000682325	0.106188	0.00341205	0.13052	0.0745359	0.061636	0.190558	0.0575026	0.126438	0.0341442	0.00392402	0.100792	0.0582567	0.0198064	0.00726775	0.0407348	0.158769	0.0495698	0.0107881	0.728975	0.0111641	0.00321141	0.0818886	0.542885	3.37202	0.346852	0.332604	0.113913	0.206632	7.80356
240	-13201.2	-13141.3	-59.8565	0.302759	0.0575366	0.193058	0.189658	0.25378	0.281175	0.166709	0.408517	0.344525	0.197896	0.116761	0.252802	0.462878	0.224756	0.284848	0.338598	0.348472	0.343923	0.183022	0.125115	0.169172	0.315447	0.124485	0.102724	0.0593546	0.44928	0.0944474	0.204878	0.399986	0.00122464	0.120315	0.0024771	0.153272	0.0604743	0.101166	0.249584	0.103834	0.0629039	0.017625	0.00887671	0.128061	0.0290034	0.0103133	0.017806	0.0441182	0.171956	0.0536869	0.0116841	0.706464	0.0120913	0.00552178	0.106643	0.600407	3.28743	0.34173	0.342458	0.112231	0.203581	7.76074
250	-13192.4	-13140.6	-51.7597	0.288684	0.0928574	0.304269	0.20787	0.250909	0.346982	0.150607	0.33398	0.275535	0.219336	0.184438	0.26736	0.431814	0.190131	0.223322	0.228222	0.295059	0.339566	0.148076	0.115456	0.0919196	0.226735	0.120398	0.0817336	0.0385451	0.317542	0.027988	0.179432	0.304719	0.000423051	0.0330419	0.00794155	0.0585797	0.0547959	0.0671289	0.240346	0.0765996	0.0928597	0.0255155	0.0105459	0.153126	0.0555972	0.0557113	0.0241222	0.0451064	0.201371	0.0548895	0.0119458	0.674325	0.0123622	0.00442236	0.095726	0.5763	3.32355	0.34173	0.342458	0.112231	0.203581	6.95114
260	-13179.1	-13133.4	-45.615	0.295343	0.075992	0.216756	0.187886	0.19484	0.316892	0.149574	0.2503	0.261977	0.164074	0.115157	0.218315	0.3859	0.247631	0.179015	0.189983	0.272523	0.277921	0.187047	0.108482	0.084917	0.245418	0.11269	0.0864787	0.0455648	0.342898	0.0312125	0.15678	0.327576	0.000735786	0.0644598	0.00105582	0.112948	0.0387823	0.0981149	0.194612	0.0664435	0.076688	0.0131813	0.0198161	0.101555	0.0407707	0.0343522	0.0393156	0.0417148	0.18623	0.0507623	0.0110476	0.662642	0.0476031	0.00492516	0.100877	0.587898	3.3063	0.34173	0.342458	0.112231	0.203581	6.33663
270	-13177.2	-13128.4	-48.7768	0.293591	0.0656442	0.214337	0.128467	0.203876	0.299955	0.178404	0.292245	0.27675	0.153168	0.164204	0.223418	0.35604	0.212175	0.271606	0.204715	0.270085	0.318772	0.183335	0.0932556	0.108588	0.266014	0.116645	0.087823	0.0574602	0.429525	0.0555961	0.146952	0.327576	0.00248654	0.0711237	0.00120582	0.0965482	0.0857466	0.0707752	0.203769	0.0603885	0.070513	0.0261253	0.0465801	0.0777521	0.0488303	0.015457	0.0688913	0.0424036	0.189304	0.0516004	0.01123	0.681305	0.0241573	0.00478985	0.0995194	0.584881	3.31081	0.366894	0.329367	0.107941	0.195798	6.65282
280	-13176.3	-13128.8	-47.4717	0.310288	0.0520181	0.223322	0.168567	0.240073	0.286149	0.142783	0.339216	0.224339	0.139913	0.155657	0.216409	0.370595	0.210301	0.205205	0.289239	0.246415	0.274499	0.183582	0.12411	0.110566	0.197049	0.123592	0.0993266	0.0764955	0.306996	0.0391309	0.198143	0.357824	0.00290365	0.0549475	0.00373261	0.0433871	0.0449514	0.120692	0.198833	0.0544564	0.111446	0.0474112	0.0162303	0.102336	0.0640983	0.0168029	0.038478	0.0449435	0.200644	0.0546913	0.0119027	0.662215	0.0256043	0.00616688	0.112518	0.612682	3.26863	0.366894	0.329367	0.107941	0.195798	6.52222
290	-13184.7	-13139.5	-45.257	0.31341	0.0500113	0.247101	0.158374	0.230142	0.349	0.191777	0.371212	0.222657	0.134208	0.137728	0.172675	0.346889	0.220033	0.212157	0.192739	0.273917	0.260657	0.159581	0.171289	0.138558	0.198264	0.103277	0.0847199	0.0220843	0.3262	0.0182423	0.129967	0.263434	0.0056932	0.0433285	0.00926534	0.0655713	0.0753699	0.103335	0.144238	0.0863519	0.101384	0.0152356	0.0380126	0.0659869	0.078194	0.0113886	0.0704901	0.0449435	0.200644	0.0546913	0.0119027	0.662215	0.0256043	0.00644601	0.11496	0.617651	3.26094	0.366894	0.329367	0.107941	0.195798	6.30074
