Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
230	-13172.4	-13121.3	-51.1676	0.297164	0.260583	0.210512	0.144317	0.125623	0.350586	0.232173	0.262331	0.161293	0.0630479	0.301267	0.276745	0.106746	0.242671	0.33782	0.113986	0.234078	0.14967	0.127986	0.11143	0.214461	0.362002	0.246781	0.435527	0.222181	0.0796106	0.0729689	0.0280164	0.077242	0.128219	0.0551712	0.0505864	0.217618	0.12887	0.0200213	0.0602239	0.0312477	0.159106	0.0839529	0.00844604	0.0513542	0.0748841	0.357497	0.0472005	0.0324828	0.240811	0.0585113	0.0189311	0.606953	0.0423115	0.00506806	0.102291	0.591009	3.30163	0.343349	0.356606	0.0874228	0.212622	7.02605
240	-13149.9	-13107.1	-42.8536	0.308468	0.198486	0.241799	0.123131	0.152129	0.256798	0.178217	0.129272	0.184259	0.0792346	0.204634	0.21457	0.108245	0.189073	0.270065	0.0394845	0.177675	0.171824	0.12722	0.106423	0.206707	0.371817	0.235904	0.359434	0.198223	0.0787445	0.0866865	0.0234046	0.174195	0.0604237	0.0274416	0.0627395	0.218682	0.0718254	0.0201287	0.0600881	0.0773604	0.191539	0.105193	0.0166737	0.0698775	0.0483434	0.262133	0.0143213	0.0383598	0.242264	0.0602042	0.0104477	0.606447	0.0422762	0.00600734	0.111097	0.609754	3.27314	0.342096	0.355305	0.090753	0.211846	6.19443
250	-13156.4	-13107.6	-48.7766	0.315694	0.292552	0.261059	0.140622	0.162624	0.293907	0.250123	0.206421	0.152346	0.0935023	0.187447	0.207324	0.144708	0.224134	0.266787	0.0855928	0.21513	0.135	0.108365	0.0916136	0.206742	0.409821	0.294601	0.482586	0.16183	0.0778192	0.0930621	0.0327934	0.29614	0.0504597	0.0533373	0.058877	0.193315	0.0937096	0.0262927	0.0500695	0.050715	0.148355	0.0865942	0.0137888	0.0451352	0.0405363	0.236208	0.0645422	0.0378732	0.239191	0.0585226	0.01918	0.598754	0.0464797	0.00665448	0.116746	0.621242	3.25536	0.342096	0.355305	0.090753	0.211846	6.78659
260	-13151.7	-13106.5	-45.2486	0.315356	0.243456	0.17378	0.146365	0.222015	0.242267	0.250123	0.196397	0.126184	0.069013	0.229963	0.320538	0.0878088	0.261814	0.362059	0.0437499	0.144573	0.143259	0.117195	0.222647	0.197519	0.348037	0.276898	0.338644	0.119168	0.0727586	0.0655669	0.0365327	0.221467	0.0742879	0.0390105	0.066568	0.133513	0.100358	0.0260631	0.0333353	0.0323359	0.156769	0.057298	0.00717374	0.0469246	0.0708347	0.290315	0.0192039	0.0382359	0.241481	0.059083	0.0170672	0.604487	0.0396452	0.00662341	0.116482	0.620713	3.25618	0.34156	0.354748	0.0921772	0.211514	6.43379
270	-13146.9	-13108.4	-38.5412	0.303172	0.197013	0.208341	0.125869	0.140453	0.271558	0.22951	0.115272	0.171512	0.140539	0.183856	0.201141	0.0659222	0.203103	0.282968	0.0841095	0.126681	0.118389	0.122654	0.129234	0.26805	0.269498	0.234069	0.340725	0.122139	0.0408164	0.0640653	0.0342349	0.163006	0.0678442	0.0952828	0.0390983	0.136327	0.0878613	0.0461273	0.0733538	0.0241177	0.131416	0.0701066	0.0217236	0.0306645	0.0750218	0.199346	0.0102687	0.0377519	0.238425	0.0709922	0.0168512	0.596836	0.0391434	0.00555617	0.106965	0.601092	3.28639	0.342153	0.355364	0.0906008	0.211881	5.76329
280	-13142.8	-13099	-43.826	0.326056	0.222992	0.251231	0.123627	0.187382	0.321036	0.199165	0.188626	0.13569	0.0909793	0.183863	0.245907	0.105078	0.216795	0.310049	0.0604664	0.17735	0.126136	0.124191	0.142342	0.178755	0.271614	0.266036	0.354396	0.154971	0.0782886	0.057924	0.0349642	0.164457	0.103363	0.106752	0.032798	0.189455	0.140845	0.0536209	0.0894461	0.0391878	0.137417	0.0801993	0.0216744	0.0387889	0.0370412	0.222811	0.0236014	0.0436132	0.240873	0.0607511	0.0104303	0.603755	0.0405777	0.0076452	0.124857	0.637074	3.23042	0.345438	0.349176	0.0914705	0.213915	6.29131
290	-13145	-13100.3	-44.7364	0.316746	0.203163	0.239955	0.131218	0.137645	0.37121	0.19676	0.198358	0.151467	0.102008	0.239575	0.235164	0.0964579	0.232947	0.311456	0.0787216	0.135059	0.171545	0.112802	0.106889	0.210675	0.315624	0.245291	0.386842	0.142883	0.165672	0.0498544	0.0181118	0.156067	0.0794584	0.0757148	0.0643125	0.184733	0.114749	0.0203928	0.0489777	0.0163734	0.140751	0.0961727	0.0171916	0.0563775	0.0294772	0.242203	0.052235	0.0436379	0.24101	0.0607856	0.00986841	0.604097	0.0406008	0.00675166	0.117569	0.622883	3.2528	0.345438	0.349176	0.0914705	0.213915	6.38254
300	-13140.4	-13097	-43.3268	0.312451	0.227847	0.234344	0.131218	0.128088	0.279068	0.25645	0.222006	0.176792	0.102277	0.180731	0.175595	0.0717307	0.21125	0.279381	0.0945486	0.175313	0.136663	0.0841142	0.17512	0.234665	0.302072	0.22674	0.386842	0.157781	0.110819	0.0595691	0.0239558	0.190869	0.0499096	0.0796913	0.028533	0.196302	0.12016	0.0336467	0.0500433	0.0133684	0.152137	0.0780876	0.0133429	0.0631251	0.0287283	0.271164	0.0275697	0.0387987	0.242378	0.0605417	0.00992442	0.607526	0.0408312	0.00635951	0.114209	0.616132	3.2633	0.345438	0.349176	0.0914705	0.213915	6.24166
310	-13140.5	-13098.2	-42.3242	0.291694	0.198215	0.188667	0.131218	0.137157	0.225748	0.219134	0.211576	0.16561	0.0804097	0.203695	0.194871	0.103412	0.260302	0.260621	0.0827271	0.181328	0.168971	0.0832489	0.150262	0.199932	0.310359	0.212312	0.413228	0.202756	0.0820422	0.0542655	0.0509457	0.19021	0.0966849	0.0247888	0.0173518	0.219006	0.0813588	0.0171259	0.0241023	0.0285407	0.151558	0.0870704	0.0246936	0.0622902	0.0649324	0.250843	0.0282558	0.0388881	0.242936	0.0606811	0.0128591	0.608926	0.0357095	0.00464575	0.0980509	0.581586	3.31572	0.345438	0.349176	0.0914705	0.213915	6.14182
320	-13153.6	-13105.3	-48.3352	0.292123	0.217288	0.131544	0.136642	0.165649	0.370079	0.215606	0.280454	0.157092	0.0933078	0.242305	0.2282	0.102585	0.231069	0.302546	0.0854061	0.153449	0.155518	0.123783	0.150442	0.170523	0.421865	0.311915	0.396585	0.20948	0.0902039	0.0834598	0.0462881	0.174366	0.0734029	0.0551557	0.0508375	0.234057	0.0822587	0.0119735	0.0520523	0.024027	0.147989	0.0772436	0.0234437	0.0854722	0.0549263	0.297483	0.024943	0.0388532	0.242719	0.0545303	0.0228158	0.605404	0.0356776	0.00467812	0.0983828	0.582334	3.31461	0.344509	0.350927	0.0912245	0.21334	6.74291
