Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
210	-13406.3	-13354.4	-51.9067	0.320157	0.223165	0.306603	0.0702012	0.233691	0.122614	0.585053	0.150091	0.290115	0.132724	0.212403	0.177665	0.0974079	0.172508	0.209079	0.256234	0.412339	0.255514	0.166985	0.222961	0.483037	0.138268	0.202236	0.311526	0.241148	0.0139231	0.00244121	0.149821	0.0784243	0.0755927	0.0324501	0.0601652	0.0509212	0.0078612	0.0611811	0.0567476	0.384342	0.0461758	0.103633	0.0391872	0.0130252	0.14956	0.0126716	0.0216971	0.0476022	0.258179	0.0497236	0.0274392	0.579998	0.0370581	0.00707213	0.120239	0.628151	3.24454	0.357313	0.34816	0.0810019	0.213525	7.03339
220	-13391	-13342.7	-48.3349	0.309321	0.207753	0.186182	0.0837084	0.212309	0.113791	0.514689	0.165248	0.241992	0.117612	0.24615	0.254066	0.127609	0.116064	0.256412	0.356566	0.381269	0.244296	0.1341	0.161972	0.31004	0.115308	0.229988	0.311526	0.195682	0.0325247	0.00704819	0.125126	0.0288446	0.155685	0.0149876	0.0401023	0.0835772	0.0412666	0.0379766	0.0728034	0.338307	0.0305993	0.0704959	0.0576339	0.0445028	0.16396	0.0104837	0.0360603	0.04738	0.256974	0.0494916	0.0273111	0.577291	0.0415525	0.00608179	0.111763	0.611128	3.27103	0.355264	0.340651	0.0836305	0.220454	6.67632
230	-13381.3	-13329.6	-51.6362	0.29834	0.313039	0.245906	0.072826	0.212309	0.0784409	0.542853	0.162597	0.272098	0.116796	0.240469	0.254066	0.123404	0.0948566	0.271786	0.290279	0.44356	0.239861	0.150047	0.220903	0.431133	0.123551	0.207844	0.306537	0.174839	0.040341	0.00240725	0.14932	0.0269199	0.0613346	0.00708022	0.0387525	0.0959463	0.0784647	0.0742714	0.0798341	0.275829	0.0880579	0.0643852	0.0785395	0.0946242	0.126356	0.0152229	0.0188754	0.0469896	0.263096	0.0490838	0.0270861	0.572535	0.0412102	0.00516161	0.103204	0.593004	3.29863	0.358368	0.339011	0.0832279	0.219393	7.00656
240	-13391.7	-13332.5	-59.2188	0.32598	0.221478	0.211996	0.0905086	0.212309	0.123515	0.660805	0.154792	0.256481	0.143895	0.205969	0.267785	0.125822	0.135564	0.24799	0.294224	0.432614	0.286831	0.184167	0.262024	0.502855	0.127254	0.273996	0.446594	0.174839	0.0591907	0.00533347	0.170089	0.0362853	0.0378495	0.0314325	0.0695582	0.0892871	0.136124	0.0648814	0.0864096	0.289377	0.0890144	0.0449238	0.0967282	0.143404	0.196905	0.0261872	0.0472523	0.0455016	0.284691	0.04927	0.0262283	0.554404	0.0399052	0.0076377	0.124798	0.636961	3.2306	0.363259	0.336427	0.0825934	0.21772	7.76454
250	-13334.1	-13279.3	-54.8311	0.311251	0.218252	0.227178	0.0904908	0.230127	0.101337	0.412911	0.206044	0.307251	0.0903803	0.213438	0.208421	0.151612	0.140055	0.200034	0.335443	0.340588	0.270851	0.184167	0.219008	0.422482	0.157631	0.299114	0.435428	0.163053	0.0433677	0.00882238	0.202299	0.0295128	0.0590213	0.0445068	0.0482838	0.0904189	0.135751	0.0456823	0.129929	0.334919	0.0822703	0.0232966	0.151437	0.0815122	0.091536	0.0534399	0.0446156	0.0440115	0.29543	0.0476565	0.0253694	0.536248	0.0512848	0.00625227	0.113271	0.614223	3.26625	0.354694	0.352073	0.0806461	0.212587	7.32592
260	-13191.2	-13137.7	-53.4899	0.293983	0.246457	0.287993	0.0490546	0.182059	0.116203	0.254076	0.144864	0.236801	0.115545	0.213548	0.269263	0.144154	0.165697	0.249916	0.327772	0.342036	0.248508	0.175515	0.228344	0.528043	0.182398	0.171572	0.38139	0.240957	0.0882034	0.0384849	0.123668	0.018157	0.0934571	0.0206354	0.0575277	0.0820183	0.0687004	0.0628839	0.0847365	0.294883	0.138791	0.0277672	0.0698126	0.0959668	0.0654491	0.195411	0.0632508	0.0404185	0.271312	0.0437659	0.0232983	0.574107	0.047098	0.0048199	0.0998228	0.585557	3.3098	0.354694	0.352073	0.0806461	0.212587	7.19197
270	-13171.8	-13121.4	-50.4708	0.287967	0.255766	0.216323	0.111508	0.222093	0.156218	0.149093	0.166077	0.260529	0.131544	0.198726	0.211825	0.126576	0.12791	0.220097	0.249392	0.35582	0.268741	0.158111	0.209775	0.43448	0.180489	0.155653	0.342162	0.27642	0.0987401	0.185541	0.181961	0.0175783	0.0994936	0.0178561	0.0813155	0.0718003	0.0496129	0.0726891	0.0609845	0.238039	0.0389277	0.0470984	0.0574013	0.116815	0.0423608	0.195411	0.0311714	0.0406417	0.27281	0.0440076	0.023427	0.577278	0.0418351	0.00437009	0.0951732	0.57503	3.32543	0.342119	0.362268	0.0813007	0.214313	6.89012
280	-13165.6	-13109.9	-55.683	0.294621	0.242035	0.317504	0.105023	0.232651	0.165264	0.177429	0.14194	0.270559	0.0653647	0.244122	0.250596	0.131393	0.0873576	0.231839	0.287283	0.405958	0.255465	0.150454	0.317826	0.462055	0.1949	0.169722	0.377852	0.188172	0.083163	0.395709	0.157568	0.0314392	0.133576	0.0260143	0.0126413	0.0841297	0.0306967	0.0623416	0.0753716	0.257695	0.0553447	0.0310946	0.102291	0.0824206	0.0546844	0.201659	0.0606697	0.0405864	0.261159	0.0439478	0.0231569	0.589372	0.0417782	0.00486916	0.100318	0.586658	3.30815	0.340224	0.363311	0.0815349	0.21493	7.41127
290	-13163.5	-13113.9	-49.5995	0.298701	0.13834	0.214112	0.0457935	0.19185	0.121453	0.206413	0.15231	0.339053	0.101024	0.21533	0.278195	0.0921403	0.128632	0.298648	0.372049	0.295647	0.270334	0.215501	0.240483	0.455216	0.133896	0.160205	0.352011	0.178929	0.0309724	0.218787	0.115419	0.0150894	0.0776195	0.0113393	0.0235077	0.114203	0.0834878	0.0794608	0.0809357	0.230806	0.0436228	0.0312369	0.0534754	0.127031	0.0789417	0.151433	0.0379505	0.040182	0.281059	0.0435098	0.0229262	0.570962	0.0413619	0.00519055	0.103485	0.593615	3.29771	0.345812	0.360234	0.0808444	0.21311	6.80288
300	-13157.3	-13104.6	-52.7446	0.292411	0.177544	0.264538	0.0570068	0.248228	0.111503	0.181527	0.145018	0.283016	0.0783859	0.167036	0.254882	0.136313	0.129458	0.249368	0.400404	0.358281	0.271644	0.17884	0.270176	0.455216	0.146074	0.172435	0.359917	0.152906	0.0965472	0.256638	0.235801	0.0158407	0.0928698	0.0051704	0.0791913	0.0774766	0.0629382	0.0417643	0.0909174	0.279472	0.0662939	0.0445033	0.0384474	0.0770295	0.120429	0.149441	0.0369694	0.040182	0.281059	0.0435098	0.0229262	0.570962	0.0413619	0.00469993	0.0986058	0.582835	3.31386	0.345812	0.360234	0.0808444	0.21311	7.11745
