Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
200	-17.242	0	-17.242	16.0643	0.0139764	0.0153971	0.111857	0.0140465	0.00379521	0.156592	0.114827	0.0315447	0.0135887	0.102499	0.0383121	0.0618852	0.0192447	0.0244992	0.0785974	0.0666121	0.0210375	0.0600519	0.04637	0.216577	0.090089	0.0169066	0.0417738	0.0997859	0.256358	0.00187058	0.195429	0.00162529	0.03739	0.0801659	0.0488753	0.125784	0.00640892	0.053558	0.0191779	0.00735324	0.255731	0.0344636	0.0333518	0.610091	0.0837647	0.0168932	0.0923248	0.106019	3.02061e-05	7.6727e-06	0.89025	9.60196e-07	0.00369251	0.703061	0.902233	1.06233	1.33237	0.0032859	0.639639	0.0128981	0.344177	3.42048
210	-24.4627	0	-24.4627	19.655	0.0104715	0.0476643	0.178883	0.0667262	0.00510212	0.340021	0.0864767	0.080576	0.027036	0.101839	0.13242	0.203612	0.0118568	0.0526269	0.122498	0.0824829	0.0111019	0.185403	0.165248	0.229307	0.0734992	0.0168554	0.187287	0.333294	0.0689303	0.00321279	0.050509	0.0015109	0.0271247	0.0896348	0.0392764	0.155858	0.0105278	0.187494	0.0223718	0.0064191	0.299515	0.0248365	0.0623775	0.119837	0.130549	0.00843518	0.0638914	0.0412483	1.66599e-05	2.86707e-06	0.92905	3.87621e-06	0.0296779	0.729616	0.912981	1.05804	1.29937	0.154666	0.124055	0.379728	0.341551	4.1246
220	-28.0994	0	-28.0994	22.6605	0.01996	0.113548	0.212801	0.17122	0.00322003	0.264037	0.0901356	0.174631	0.0286372	0.0687638	0.132007	0.0726317	0.00430751	0.0364216	0.0651645	0.0211164	0.0231221	0.32264	0.188458	0.302463	0.0250002	0.0603112	0.216147	0.141744	0.220966	0.00418523	0.149865	0.00495113	0.0211416	0.126257	0.0871394	0.154015	0.0371947	0.189802	0.0276306	0.00501936	0.166302	0.0918033	0.0340151	0.186174	0.165762	0.00702445	0.0355073	0.159939	3.02491e-05	3.19234e-06	0.659691	0.000169732	0.180166	0.747037	0.919791	1.05506	1.27811	0.483555	0.0203282	0.457393	0.0387232	4.47324
230	-32.533	0	-32.533	74.0019	0.0654469	0.154174	0.188589	0.321615	0.00852244	0.177981	0.0567725	0.275121	0.0944742	0.0366317	0.0248685	0.178949	0.00200683	0.103544	0.067815	0.0381764	0.0291667	0.0209107	0.296635	0.202146	0.00889212	0.128108	0.285331	0.183128	0.0915854	0.00992037	0.39888	0.0140564	0.0149862	0.0223032	0.160681	0.0647227	0.0223143	0.062601	0.0843543	0.00791614	0.238379	0.0954344	0.0218979	0.223073	0.13885	0.0167035	0.0222277	0.0718437	0.00022508	1.02241e-06	0.051236	0.00359686	0.873097	0.856349	0.958497	1.03379	1.15137	0.687778	0.00140149	0.309311	0.00150997	4.65989
240	-31.2622	0	-31.2622	8.32019	0.124111	0.0585753	0.0477048	0.238552	0.0241168	0.186915	0.0517412	0.374263	0.0423856	0.272618	0.120519	0.172798	0.00162844	0.0426556	0.267936	0.0291711	0.0128284	0.0622769	0.263133	0.204378	0.00669176	0.254585	0.169932	0.164319	0.140558	0.0347419	0.230035	0.0139386	0.00765113	0.0294513	0.0602558	0.051952	0.0543521	0.239417	0.00876647	0.005859	0.105449	0.206331	0.0664521	0.168984	0.133572	0.00365502	0.105969	0.201	0.00135645	3.54498e-06	0.212932	0.187634	0.397074	0.600036	0.855937	1.07592	1.46811	0.100443	0.0158558	0.786328	0.0973732	4.86123
250	-25.6534	0	-25.6534	17.4778	0.106898	0.0552642	0.0235245	0.157483	0.174272	0.05745	0.0601193	0.111249	0.0379123	0.0766424	0.0445444	0.11705	0.000733192	0.349728	0.13051	0.0385388	0.00607705	0.0341245	0.0983051	0.1172	0.00628803	0.453587	0.190602	0.0971606	0.211745	0.0678495	0.128155	0.00711839	0.0102623	0.0520851	0.0590243	0.0874018	0.0889764	0.172125	0.020847	0.000766577	0.108488	0.119197	0.127589	0.162265	0.231622	0.00417661	0.0495964	0.755823	0.00019189	3.42547e-06	0.048351	0.110127	0.0855035	0.714433	0.906891	1.06053	1.31815	0.0964913	0.00193547	0.205424	0.69615	4.25455
260	-28.4777	0	-28.4777	30.7782	0.242796	0.0662268	0.0376997	0.129852	0.144282	0.10059	0.109033	0.0941495	0.037265	0.130575	0.0352182	0.0694353	0.000896638	0.219367	0.128744	0.0207549	0.0100506	0.0229967	0.124023	0.158818	0.00441234	0.321008	0.129162	0.0975187	0.0977572	0.0269937	0.062627	0.0131279	0.0216914	0.0463346	0.1791	0.0844455	0.271333	0.0653668	0.0211717	0.000338793	0.260033	0.0572333	0.183346	0.37121	0.257898	0.00598358	0.00961644	0.734671	5.44051e-05	1.68334e-06	0.00535616	0.159668	0.100249	0.781085	0.932572	1.0489	1.23745	0.107817	0.000923615	0.861952	0.0293074	4.47048
270	-31.3609	0	-31.3609	50.9731	0.299371	0.200068	0.0406046	0.0460828	0.047768	0.267281	0.0747797	0.0361318	0.0187051	0.208946	0.0176796	0.0702958	0.000333393	0.185662	0.0789633	0.0333554	0.0345462	0.0966116	0.126943	0.195768	0.0104705	0.145747	0.300721	0.0693737	0.0602255	0.0271022	0.0957831	0.00347831	0.0398217	0.132946	0.29601	0.058008	0.416388	0.13534	0.0257323	0.0015608	0.139001	0.0441433	0.0675614	0.14039	0.345655	0.0162663	0.00621122	0.0636447	4.8102e-05	4.24518e-07	0.00169587	0.931137	0.00347429	0.828002	0.949095	1.03971	1.1832	0.171067	0.000933874	0.093431	0.734568	4.65783
280	-27.5452	0	-27.5452	19.5464	0.169639	0.0905991	0.0300543	0.104797	0.0309251	0.173448	0.0265053	0.0151233	0.159429	0.169742	0.0146828	0.0918108	0.00120134	0.320275	0.142422	0.0340881	0.0429087	0.0606315	0.0485619	0.42883	0.03263	0.0711721	0.0656621	0.0117321	0.11582	0.0544198	0.213995	0.00328489	0.0592554	0.0756391	0.380774	0.0336976	0.240897	0.105665	0.0522533	0.00805865	0.0861632	0.136395	0.0821835	0.172336	0.134421	0.132302	0.00896472	0.00504262	1.02898e-05	1.57141e-08	0.0109772	0.976366	0.00760351	0.728916	0.912703	1.05815	1.30023	0.048438	0.0402494	0.525605	0.385708	4.4334
290	-31.2791	0	-31.2791	18.741	0.086007	0.118883	0.0241962	0.235854	0.0226212	0.232894	0.0790071	0.0617048	0.202178	0.095374	0.0104905	0.161093	0.00236529	0.181074	0.0407615	0.0771292	0.0375256	0.0290975	0.124308	0.256849	0.019256	0.353519	0.06866	0.0644911	0.023206	0.0340778	0.258219	0.00419069	0.0535697	0.0394841	0.186268	0.0247054	0.159384	0.139579	0.346649	0.00729378	0.047651	0.324564	0.111272	0.181367	0.13457	0.147083	0.00233994	0.376582	0.00102598	9.68839e-08	0.0205973	0.568516	0.033279	0.723548	0.910564	1.05904	1.30684	0.54954	0.0374155	0.132277	0.280768	4.81081
